id,idade,sexo,estado_civil
769189083,46,F,solteiro
713455233,48,M,casado
719563158,48,M,casado
753118533,38,F,solteiro
713265858,44,M,casado
709713033,55,M,solteiro
711608958,50,M,casado
708633783,43,M,solteiro
714532158,55,M,solteiro
720950283,47,M,casado
809797158,42,M,solteiro
713692683,41,M,casado
710748483,56,F,solteiro
720868683,50,F,solteiro
787532808,41,M,casado
709453833,48,F,solteiro
712114458,49,F,casado
811013658,41,M,casado
789180933,37,F,solteiro
717151383,44,F,casado
712470033,44,F,solteiro
717840108,48,M,casado
709131033,65,F,na
721506708,54,M,na
716039433,48,F,solteiro
710874933,41,M,casado
794682483,43,F,na
709229358,46,F,solteiro
772177308,47,F,na
715016508,42,F,casado
716071233,42,M,na
818308533,47,M,casado
711000933,50,F,solteiro
760104333,43,F,casado
718201383,49,M,casado
779450958,43,F,casado
717990183,52,M,casado
721252683,40,M,casado
710505483,46,M,casado
711587433,47,F,casado
720964683,60,M,solteiro
711478233,38,F,solteiro
717096858,51,M,solteiro
719739108,62,F,divorciado
717432933,52,F,solteiro
721501308,41,M,solteiro
714169083,48,M,solteiro
710194683,43,M,na
715365183,51,F,casado
715448058,42,F,casado
779008158,54,F,solteiro
712822758,52,F,casado
717466158,48,F,casado
798687258,40,M,casado
717380133,65,M,solteiro
709693833,47,M,casado
804847308,64,F,solteiro
716321583,50,F,solteiro
712685733,57,F,solteiro
781306758,58,M,solteiro
743912958,39,F,solteiro
712294083,54,F,solteiro
716630508,58,M,casado
711334983,41,F,casado
717442758,51,F,casado
709137558,52,M,na
714366708,58,M,divorciado
711925608,42,M,divorciado
721202058,62,F,na
716931183,45,M,solteiro
800164083,53,M,na
719682183,53,F,solteiro
710984133,50,M,solteiro
780307233,44,F,casado
716434533,40,M,casado
828215508,55,F,na
716138958,50,F,casado
709276908,38,F,solteiro
815767983,45,M,casado
712812408,40,F,casado
712403358,55,F,solteiro
717826308,49,F,casado
753443583,43,F,solteiro
721428333,47,F,na
719910333,43,F,na
713585958,48,F,casado
712866933,51,M,casado
719219883,47,M,casado
779170008,51,F,solteiro
779727558,49,F,solteiro
714373308,53,F,solteiro
715000383,55,M,solteiro
710493558,46,F,casado
778839108,50,F,casado
715548183,65,M,solteiro
712545183,51,F,solteiro
779032308,46,M,casado
721500108,42,M,na
713389233,49,F,solteiro
718811058,40,M,casado
717084708,45,F,casado
778247358,65,M,solteiro
710702733,46,M,solteiro
815240358,47,F,casado
715165758,44,M,casado
827964858,58,F,divorciado
773667708,50,M,divorciado
717400533,54,F,casado
713586858,40,M,divorciado
711393483,49,F,divorciado
812979408,39,F,casado
711877458,51,F,casado
714351558,64,F,solteiro
828343083,43,F,na
790002783,38,F,solteiro
708615183,44,M,casado
718509858,46,M,casado
718540308,44,M,solteiro
778180158,44,M,divorciado
778242708,63,M,solteiro
806947308,40,M,casado
714899283,46,F,casado
708386958,47,F,casado
710986758,43,M,solteiro
718220358,58,M,solteiro
710568333,47,M,na
712656783,49,M,solteiro
717483558,42,M,casado
721440633,55,F,solteiro
738899658,45,F,solteiro
711423558,60,F,solteiro
721522533,48,F,solteiro
708558408,50,M,solteiro
714727833,41,F,solteiro
714365883,51,F,na
715856208,47,M,solteiro
708944958,47,M,solteiro
771516333,41,F,na
772051308,55,F,solteiro
788350908,38,M,solteiro
818322033,41,F,casado
716288958,40,M,casado
712347258,43,F,casado
779072733,36,F,casado
710003958,48,F,casado
715287708,41,F,casado
708774708,47,F,na
713535033,44,M,casado
719314683,50,F,divorciado
789293358,46,F,casado
787638408,47,F,solteiro
715974783,53,M,casado
716134533,44,M,solteiro
708834483,46,M,casado
780168333,39,M,casado
711557508,51,M,solteiro
772506858,45,F,solteiro
765692658,49,F,solteiro
720598308,47,M,solteiro
709912683,53,F,solteiro
815353083,44,M,divorciado
720093333,41,M,divorciado
717281658,52,F,divorciado
765731433,48,F,divorciado
712050933,48,M,casado
787361583,50,M,divorciado
709921158,51,M,solteiro
714781908,43,M,solteiro
717592758,44,F,solteiro
821339433,45,F,casado
715174983,40,M,casado
710863308,48,M,casado
806824908,45,M,casado
710592933,44,F,casado
771881283,42,M,divorciado
708687483,54,F,solteiro
719147208,29,F,solteiro
709607733,40,F,casado
713184858,58,F,solteiro
719929758,50,F,casado
759127158,48,M,casado
780717483,51,F,casado
708507483,43,F,divorciado
787617483,58,F,solteiro
816608808,46,M,solteiro
716727258,52,F,casado
813890883,44,F,na
768256908,45,M,casado
811095483,48,F,casado
720168558,39,F,casado
719309133,56,F,casado
721451208,54,M,solteiro
772879158,47,M,casado
712934583,44,F,casado
710088483,52,M,casado
753534633,42,M,solteiro
710932683,55,F,solteiro
714751158,49,M,divorciado
718109808,38,M,solteiro
713227233,42,M,solteiro
718342158,38,F,solteiro
804606033,46,M,na
720755658,42,F,casado
711795633,65,M,solteiro
716654808,48,M,solteiro
817616433,55,F,na
716390958,45,M,casado
716564433,53,F,solteiro
719530158,57,M,solteiro
710621283,50,M,casado
716714733,41,M,solteiro
720921408,46,F,solteiro
789185508,49,M,casado
807014583,31,F,divorciado
721388283,54,M,solteiro
716022258,51,F,solteiro
789362058,52,M,casado
771460158,43,M,solteiro
714147858,44,M,solteiro
708394908,44,M,solteiro
778433283,51,M,casado
720637008,51,F,casado
716877258,55,F,solteiro
812973708,42,M,na
788760633,53,M,divorciado
718602708,43,M,solteiro
712365483,51,M,solteiro
789154833,56,M,solteiro
715849983,44,F,casado
780336258,55,F,solteiro
716567433,41,F,casado
713057658,48,F,divorciado
718191483,45,M,divorciado
811527933,65,F,solteiro
778617708,46,M,casado
785055108,52,M,solteiro
822961533,65,F,divorciado
709124883,49,M,casado
772574283,50,F,casado
761240358,52,F,solteiro
708469533,42,F,casado
769927533,50,F,casado
718545033,27,F,casado
714972558,37,F,solteiro
772204758,42,F,na
709039533,43,F,na
716492583,37,F,solteiro
766381908,49,F,casado
719109783,42,M,casado
796236258,48,F,solteiro
709700058,52,F,solteiro
716905158,45,M,solteiro
718851783,49,M,casado
709709283,38,M,solteiro
711993258,50,F,solteiro
780105483,65,F,solteiro
718350033,50,M,solteiro
715294083,46,M,solteiro
710905908,43,M,solteiro
721387008,42,M,casado
715411608,45,F,solteiro
710598408,55,F,solteiro
718521258,50,F,casado
713138433,50,M,solteiro
718819158,54,F,solteiro
718871358,45,F,solteiro
720186258,45,F,divorciado
710197308,39,F,casado
817086783,45,F,casado
749211483,52,F,casado
789749433,33,F,casado
715082133,40,M,casado
714946908,61,M,solteiro
716711433,48,M,casado
712429458,50,M,na
708406083,35,F,casado
720029508,50,F,solteiro
709227033,53,M,solteiro
720846558,49,M,solteiro
716475183,45,M,na
714296358,52,F,na
719998233,40,M,casado
719217483,45,F,casado
720479058,50,F,solteiro
779192283,51,F,casado
716385033,60,F,solteiro
711588708,50,F,casado
714492783,46,F,casado
709192233,50,F,casado
797998158,52,M,solteiro
714021183,54,M,solteiro
780710433,53,M,solteiro
780068283,53,M,solteiro
719930658,40,M,casado
755593983,50,F,casado
770938533,45,M,na
714121083,40,F,casado
779210283,36,M,casado
709739283,62,M,solteiro
716230158,35,F,casado
708724908,47,F,solteiro
789025083,40,M,na
713804058,45,F,casado
718791708,48,M,casado
785529708,59,M,solteiro
794528283,44,M,casado
794856033,38,M,casado
712939533,43,M,casado
708178608,31,F,casado
716556258,50,F,solteiro
708404883,45,F,solteiro
709742958,45,M,casado
772695033,47,M,solteiro
714850158,49,M,solteiro
708831858,43,F,casado
718076733,43,M,solteiro
714336333,48,M,na
780006783,59,M,solteiro
779741883,47,F,solteiro
780657708,48,M,casado
771342183,53,F,solteiro
712901283,53,F,solteiro
802101858,40,F,casado
718473558,42,F,solteiro
743590608,50,M,casado
720146733,45,F,na
788252358,49,M,solteiro
717740658,55,F,casado
714567708,46,F,divorciado
711208083,40,F,casado
709708233,49,F,casado
709957158,48,M,casado
828288333,50,M,casado
709178733,50,F,casado
721325133,45,M,casado
816606333,57,M,solteiro
720454158,44,M,solteiro
717444558,50,F,casado
816756783,42,M,na
715474833,37,M,solteiro
718271958,54,M,casado
708924783,43,M,divorciado
717669483,52,M,solteiro
809360883,46,M,solteiro
717176508,43,F,solteiro
711571383,46,M,na
713444058,45,M,divorciado
713253858,50,F,casado
719609433,55,F,divorciado
797234508,51,M,solteiro
714537258,48,M,casado
793412958,44,M,casado
714680208,50,F,casado
715240683,46,M,casado
803796708,52,M,na
717368208,49,M,solteiro
802662858,55,F,divorciado
780206958,49,M,casado
779906658,40,M,solteiro
772341783,45,F,solteiro
711491283,44,F,casado
720211533,41,F,casado
715409733,47,F,solteiro
710974308,38,M,na
715732533,52,M,casado
713722608,48,F,divorciado
709101258,41,F,divorciado
708588408,53,M,solteiro
721427358,47,M,divorciado
717099408,40,M,casado
715155033,61,M,solteiro
789586833,45,F,casado
709338633,56,F,solteiro
714106833,57,F,na
741116058,48,M,casado
813755658,60,M,solteiro
718855983,49,F,solteiro
711245433,50,F,solteiro
814219008,65,M,solteiro
711916533,57,M,solteiro
715182108,51,F,casado
717078933,40,F,solteiro
719491233,55,M,solteiro
789520533,52,M,solteiro
714738033,44,F,casado
718576908,49,F,casado
715093383,49,F,casado
717195933,42,M,casado
747107508,56,F,solteiro
717920583,60,F,divorciado
710516283,50,M,solteiro
787593558,42,M,casado
778747608,65,F,solteiro
714431058,41,F,solteiro
708801108,57,F,solteiro
715948833,48,M,casado
770667408,47,M,casado
823590483,62,F,divorciado
710635083,46,M,casado
716408058,56,F,solteiro
713803158,41,M,solteiro
713593683,43,F,casado
709339758,43,M,solteiro
789382758,54,M,solteiro
813427833,45,F,solteiro
717846108,49,M,casado
720968583,52,F,casado
721437333,46,M,solteiro
709134333,45,F,na
712630608,43,F,na
712404483,49,M,casado
717812133,33,F,na
714926508,52,M,casado
771474108,40,F,casado
709774608,51,M,casado
718802283,44,F,divorciado
711626658,62,F,solteiro
789354783,45,F,solteiro
720486408,55,F,solteiro
717793983,55,M,solteiro
718582158,48,M,casado
713127708,38,F,casado
717112533,52,F,na
713681433,50,F,divorciado
718846008,58,F,casado
714119283,42,F,solteiro
713056083,52,M,solteiro
718538958,55,F,solteiro
710353233,48,M,divorciado
713853858,41,M,casado
710342508,48,F,casado
787563858,50,F,casado
799239033,53,F,solteiro
710733183,46,M,na
718489608,50,F,casado
758824608,47,M,casado
780984408,65,F,divorciado
814483608,47,F,divorciado
708848208,52,M,solteiro
719713683,52,F,casado
715514133,44,F,casado
715955208,35,F,solteiro
794707083,50,M,solteiro
805313808,52,F,casado
772922883,41,M,casado
715716333,62,F,solteiro
714502458,49,M,casado
712444533,43,M,solteiro
797748708,44,M,solteiro
780203883,43,F,divorciado
720616908,54,M,solteiro
817038333,55,F,casado
713333433,49,M,na
710820783,45,F,casado
720338658,56,F,solteiro
803938908,49,F,solteiro
787921383,53,M,solteiro
787849833,49,M,casado
721143258,46,M,solteiro
709335558,49,M,casado
806619333,36,F,solteiro
719378658,57,M,divorciado
720670458,52,F,solteiro
716955783,52,M,solteiro
817970208,45,M,divorciado
708506508,54,M,casado
750147483,49,M,solteiro
715540233,43,M,solteiro
807584958,50,M,casado
720686583,46,M,divorciado
820637433,45,F,casado
716346183,43,F,divorciado
715405758,50,F,solteiro
710094108,33,M,solteiro
713168733,65,F,solteiro
708614058,56,F,divorciado
718088133,40,F,divorciado
720614658,40,M,divorciado
716695533,49,F,casado
717091533,29,F,solteiro
713231658,45,F,solteiro
715675458,51,M,na
712463883,45,M,casado
708489258,40,F,casado
708403308,37,M,solteiro
769684158,42,M,solteiro
710349258,45,F,solteiro
713940033,47,F,solteiro
713482608,47,M,casado
714571008,49,F,casado
715354008,43,M,na
819363708,43,M,solteiro
712014708,48,M,casado
788717358,53,M,solteiro
710413533,56,M,casado
718515483,64,M,solteiro
715059258,38,F,solteiro
713852958,51,F,solteiro
767835558,42,F,casado
721531683,44,F,solteiro
720660558,50,M,casado
814845933,62,M,solteiro
773155533,49,F,solteiro
711199908,41,M,solteiro
721398858,43,M,solteiro
715664808,43,M,solteiro
715500558,45,F,casado
719239158,48,M,casado
820633833,64,F,solteiro
720551733,46,F,casado
718487958,53,F,casado
710533233,38,F,casado
778878633,51,M,casado
720197058,47,F,na
716317458,51,F,solteiro
718569258,56,F,casado
711649908,33,F,casado
720879708,52,M,solteiro
815761908,46,F,casado
711850533,46,F,solteiro
721028283,40,F,casado
710763783,49,M,casado
720432858,40,F,casado
772525308,43,M,solteiro
767354208,48,M,casado
715670058,50,M,casado
713856708,48,M,casado
758086458,46,F,casado
717035283,46,M,solteiro
709604958,51,F,solteiro
714931458,52,F,solteiro
711047658,46,F,casado
718110858,42,M,casado
716385858,42,F,casado
708812133,49,F,casado
787655058,44,F,solteiro
803113383,55,F,solteiro
721273008,54,F,na
715762083,46,M,solteiro
711629733,45,F,casado
718410258,37,M,na
719745558,52,M,solteiro
820282383,45,F,casado
793543758,47,M,solteiro
778224858,42,F,na
712555233,59,F,solteiro
718516533,46,F,solteiro
708923658,41,F,na
717708783,57,M,solteiro
780688383,35,M,na
718821783,53,M,casado
718163808,37,M,solteiro
712693908,43,M,casado
711286533,43,M,na
711655683,55,M,solteiro
718188858,52,F,solteiro
718514283,46,M,solteiro
708642708,40,F,casado
811475733,53,F,casado
712089108,49,M,divorciado
710761533,44,M,na
714963558,46,M,solteiro
714834258,43,F,na
713788083,28,F,solteiro
719583558,49,F,casado
744705408,48,F,solteiro
713240133,42,F,casado
815015283,43,F,casado
718072758,51,M,casado
709127808,48,M,divorciado
715080258,37,F,solteiro
709567758,40,F,casado
780067158,51,F,solteiro
715357308,44,M,casado
720559908,58,F,divorciado
720339558,47,F,solteiro
809599158,48,M,solteiro
793269933,46,M,na
809978733,33,F,solteiro
788996058,47,F,casado
712575708,55,F,casado
789625383,48,M,casado
719730258,41,M,divorciado
793717608,39,M,solteiro
709798908,45,F,solteiro
716077458,46,M,casado
813435108,49,F,solteiro
708084558,46,M,divorciado
719880408,46,F,casado
719343633,48,M,na
718711158,52,M,casado
717443658,37,F,divorciado
715976433,42,M,na
719038008,48,F,solteiro
709143183,52,F,casado
710186958,45,F,solteiro
709274583,40,M,casado
816864483,39,F,solteiro
708271833,42,M,solteiro
821759658,41,F,divorciado
820920408,53,F,solteiro
718403358,49,F,divorciado
713476758,44,M,casado
720690933,52,M,casado
719252583,29,F,solteiro
712783083,48,F,casado
771204108,36,F,solteiro
817247658,45,M,na
821749608,41,M,solteiro
714389883,45,M,solteiro
713648208,40,F,na
826261008,48,F,na
824163333,43,F,solteiro
709444983,38,F,solteiro
711154908,59,F,solteiro
769575783,49,F,casado
720334833,39,F,solteiro
709563258,50,F,solteiro
708205083,38,F,casado
715276683,52,M,casado
721254858,42,F,casado
712257258,50,F,solteiro
789616158,33,M,divorciado
708773583,52,F,na
711110733,45,M,casado
714043008,37,M,solteiro
780602733,42,M,solteiro
823557333,43,F,na
772825308,40,M,divorciado
713251008,43,F,casado
711175083,54,M,solteiro
756477333,42,F,casado
712294983,39,F,casado
717023508,45,F,na
709869708,54,F,solteiro
772133808,47,F,solteiro
768196008,54,M,solteiro
708916083,49,F,na
789526458,44,M,casado
716079708,46,F,solteiro
720087708,38,F,casado
714259533,43,F,casado
714691683,62,M,solteiro
768420558,59,F,solteiro
778364583,45,F,casado
719186433,53,F,solteiro
719951208,43,M,solteiro
720182658,44,F,solteiro
789022233,50,F,solteiro
778353183,31,F,casado
713789883,50,F,casado
773018583,38,F,casado
771354633,58,M,solteiro
717308433,49,M,na
712271958,37,M,na
716736858,47,F,casado
713796033,47,M,casado
710812533,46,F,solteiro
782555058,35,F,casado
714864333,43,M,divorciado
787918158,32,F,casado
779070033,63,F,solteiro
789945933,61,F,solteiro
720810783,54,F,casado
715627833,48,M,casado
809538783,49,M,solteiro
715987758,49,M,solteiro
711967158,35,F,solteiro
712325433,39,F,solteiro
716470683,48,F,casado
713289183,53,F,casado
711549408,51,M,casado
709523508,65,F,na
717578358,49,F,casado
711673983,44,M,solteiro
713388108,62,F,na
715679733,43,F,solteiro
779694183,51,M,casado
788544108,43,F,solteiro
715583283,34,F,casado
719917233,49,M,casado
717103758,63,M,solteiro
714621183,39,F,solteiro
721365033,37,M,solteiro
712999008,40,F,solteiro
780790008,46,F,casado
779499933,46,M,na
717200508,40,F,solteiro
716995083,52,M,solteiro
718137183,58,F,casado
787507833,49,F,na
810974958,51,M,casado
717967833,55,F,casado
712267983,57,F,solteiro
717376758,56,F,casado
718250883,59,F,casado
717491058,42,M,solteiro
802243458,48,M,solteiro
714485508,45,M,solteiro
711377808,47,M,na
718565733,62,M,solteiro
712723608,44,F,na
789948408,55,M,solteiro
734909358,43,M,solteiro
719267283,35,F,casado
780684933,49,M,na
720330558,44,M,casado
720784833,48,F,solteiro
789059958,42,M,casado
797138883,43,M,casado
721448283,39,F,solteiro
710552733,42,M,casado
742778358,44,M,solteiro
713933658,56,F,solteiro
788142483,46,M,solteiro
789705408,50,M,casado
780378633,43,M,na
817422408,45,F,solteiro
781297983,58,M,divorciado
710671608,39,F,divorciado
719967708,44,F,solteiro
711879633,45,M,solteiro
716444733,55,F,casado
718460958,49,F,casado
789953733,46,F,casado
770278833,43,M,casado
787291308,42,F,casado
710644158,45,M,na
717095733,48,F,na
813338733,47,F,solteiro
787536933,44,F,solteiro
714384783,59,F,casado
713847858,49,F,divorciado
809809008,47,F,casado
719446833,58,F,casado
720570333,48,F,casado
815308683,46,M,casado
810875958,51,F,casado
717775608,51,M,na
718766058,56,M,solteiro
710656683,50,F,solteiro
768390708,47,M,solteiro
713263758,53,F,solteiro
754564308,46,F,casado
827890758,39,F,solteiro
779945508,50,F,casado
720807183,55,M,solteiro
709309308,50,M,na
715844733,45,M,casado
712332183,42,M,solteiro
790123983,50,F,solteiro
711721458,50,F,na
716860233,51,F,casado
714678408,48,F,casado
708798483,37,F,solteiro
708501783,43,M,casado
713645883,37,F,solteiro
718622658,45,M,solteiro
710641008,44,F,solteiro
718547358,60,F,na
716177583,58,F,solteiro
713417433,42,M,solteiro
713043183,61,M,solteiro
719328858,56,M,casado
718501983,44,M,casado
803800533,39,M,solteiro
771790083,43,F,casado
712817808,39,M,casado
811697958,50,F,casado
817089408,44,M,casado
803406558,30,F,solteiro
717297708,47,F,solteiro
808756458,47,M,casado
718352358,49,F,casado
780638958,42,F,divorciado
721026033,57,F,solteiro
719894433,43,F,casado
812493033,44,F,solteiro
718256658,45,F,casado
711421233,51,M,solteiro
710335983,57,F,divorciado
720108783,60,F,solteiro
818259558,64,F,solteiro
708511983,37,M,casado
708838908,49,F,solteiro
778720533,53,F,casado
793015083,46,F,casado
821336133,50,F,solteiro
713905608,56,F,solteiro
779164608,45,F,casado
714835833,43,M,divorciado
823863033,52,M,casado
713321508,47,F,solteiro
708992733,50,F,casado
709488108,42,M,solteiro
716094333,49,M,solteiro
778567983,50,F,solteiro
712178883,49,F,solteiro
717490008,43,M,divorciado
718282983,60,M,na
747208083,49,M,solteiro
820276908,42,F,casado
719960133,42,M,solteiro
711062958,43,M,solteiro
